material_id,formula,battery_family,india_feasibility_score,india_decision_label,is_stable,target_is_stable,space_group_number,band_gap,formation_energy_per_atom,number_of_elements,has_fe,has_p,has_mn,has_c,has_si,has_s,scaled_space_group_number,scaled_band_gap,scaled_formation_energy_per_atom,scaled_number_of_elements,scaled_has_fe,scaled_has_p,scaled_has_mn,scaled_has_c,scaled_has_si,scaled_has_s
mp-3253315,LiSmZnPt3,Other lithium material,61,Caution,1,1,160,0.0,-0.96399722,4,0,0,0,0,0,0,0.694323,0.0,0.379047,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-867903,LiLuAu2,Other lithium material,61,Caution,1,1,225,0.0,-0.788100991,3,0,0,0,0,0,0,0.978166,0.0,0.400799,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-16792,Ba4LiTa3O12,Other lithium material,61,Caution,1,1,186,3.1133,-3.367030845,4,0,0,0,0,0,0,0.80786,0.416668,0.081875,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1185354,LiGd2Os,Other lithium material,61,Caution,1,1,225,0.0,-0.169583104,3,0,0,0,0,0,0,0.978166,0.0,0.477289,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1235664,LiHf8(N2O)4,Other lithium material,50,Caution,0,0,1,0.0307,-2.285468431,4,0,0,0,0,0,0,0.0,0.004109,0.215627,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-756053,LiCoBO3,LCO-family,40,Avoid / Benchmark,0,0,14,2.7945,-2.204786652,4,0,0,0,0,0,0,0.056769,0.374001,0.225604,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-28603,NaLiSe,Other lithium material,61,Caution,1,1,62,2.4375,-1.371980806,3,0,0,0,0,0,0,0.266376,0.326222,0.328594,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3250067,Li2DyThSi3,Other lithium material,63,Caution,1,1,63,0.0,-0.64425855,4,0,0,0,0,1,0,0.270742,0.0,0.418588,0.5,0.0,0.0,0.0,0.0,1.0,0.0
mp-1100720,Li9Mn2Co5O16,LCO-family,44,Avoid / Benchmark,0,0,10,0.0,-1.810834356,4,0,0,1,0,0,0,0.039301,0.0,0.274323,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-758385,LiPWO5,Other lithium material,55,Caution,0,0,15,2.5125,-2.456318507,4,0,1,0,0,0,0,0.061135,0.33626,0.194499,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-1223097,Li2HN,Other lithium material,55,Caution,0,0,46,0.0002,-0.573988027,3,0,0,0,0,0,0,0.196507,2.7e-05,0.427278,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1100732,Li9Mn2Co5O16,LCO-family,43,Avoid / Benchmark,0,0,10,0.0,-1.788773247,4,0,0,1,0,0,0,0.039301,0.0,0.277051,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-1235522,Ba3LiTi3O8,LTO-family,74,Research Candidate,0,0,8,0.0,-3.010058243,4,0,0,0,0,0,0,0.030568,0.0,0.12602,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1190364,Li2SnS3,Li-S or sulfide-family,72,Research Candidate,0,0,15,1.4191,-1.132332549,3,0,0,0,0,0,1,0.061135,0.189925,0.35823,0.25,0.0,0.0,0.0,0.0,0.0,1.0
mp-1639121,Li7Mn2(CoO4)3,LCO-family,43,Avoid / Benchmark,0,0,5,0.4128,-1.854961537,4,0,0,1,0,0,0,0.017467,0.055247,0.268866,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-757099,Li4MnNi3(PO4)4,LMO-family,82,Research Candidate,0,0,6,3.0291,-2.426224341,5,0,1,1,0,0,0,0.021834,0.405399,0.19822,0.75,0.0,1.0,1.0,0.0,0.0,0.0
mp-758705,LiFe2(BO3)2,Other lithium material,54,Caution,0,0,1,0.8048,-2.250395513,4,1,0,0,0,0,0,0.0,0.10771,0.219964,0.5,1.0,0.0,0.0,0.0,0.0,0.0
mp-764896,Li7Fe8(BO3)8,Other lithium material,58,Caution,0,0,1,1.1564,-2.30978007,4,1,0,0,0,0,0,0.0,0.154767,0.21262,0.5,1.0,0.0,0.0,0.0,0.0,0.0
mp-770514,Li5MnO4,LMO-family,80,Research Candidate,0,0,61,1.4284,-2.016020353,3,0,0,1,0,0,0,0.262009,0.19117,0.248948,0.25,0.0,0.0,1.0,0.0,0.0,0.0
mp-1035346,LiMg14BO16,Other lithium material,50,Caution,0,0,47,5.6728,-2.874700266,4,0,0,0,0,0,0,0.200873,0.759218,0.142759,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-774891,Li4Fe2Co3Ni3O16,LCO-family,42,Avoid / Benchmark,0,0,8,0.0,-1.422112001,5,1,0,0,0,0,0,0.030568,0.0,0.322394,0.75,1.0,0.0,0.0,0.0,0.0,0.0
mp-1177982,Li2Fe(BO3)2,Other lithium material,54,Caution,0,0,148,0.0,-2.314137726,4,1,0,0,0,0,0,0.641921,0.0,0.212081,0.5,1.0,0.0,0.0,0.0,0.0,0.0
mp-3257608,LiAs4Pd11,Other lithium material,51,Caution,1,1,1,0.0,-0.414974617,3,0,0,0,0,0,0,0.0,0.0,0.446942,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3246238,LiLaHgPd3,Other lithium material,51,Caution,1,1,160,0.0,-0.688095647,4,0,0,0,0,0,0,0.694323,0.0,0.413166,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1175221,Li7Mn4CoO12,LCO-family,44,Avoid / Benchmark,0,0,1,0.445,-2.048430777,4,0,0,1,0,0,0,0.0,0.059556,0.24494,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-3252398,Li2AcLa2Al7,Other lithium material,61,Caution,1,1,166,0.0,-0.44514714,4,0,0,0,0,0,0,0.720524,0.0,0.443211,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-752914,Li(CoO2)2,LCO-family,41,Avoid / Benchmark,0,0,15,0.0,-1.444932265,3,0,0,0,0,0,0,0.061135,0.0,0.319572,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-6425,Li3In2(PO4)3,Other lithium material,63,Caution,1,1,148,3.8434,-2.586236638,4,0,1,0,0,0,0,0.641921,0.514381,0.178432,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-1101522,LiFeP2O7,LFP-family,93,Recommend,0,0,15,1.137,-2.355699043,4,1,1,0,0,0,0,0.061135,0.15217,0.206942,0.5,1.0,1.0,0.0,0.0,0.0,0.0
mp-3250061,NaLi2AcP2,Other lithium material,63,Caution,1,1,164,1.2047,-1.067736976,4,0,1,0,0,0,0,0.71179,0.161231,0.366218,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-2767265,Li(CoO2)4,LCO-family,41,Avoid / Benchmark,0,0,15,0.0,-1.255255563,3,0,0,0,0,0,0,0.061135,0.0,0.343028,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1020010,Li2Ca3N6,Other lithium material,53,Caution,0,0,63,0.0,-0.593714165,3,0,0,0,0,0,0,0.270742,0.0,0.424838,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-771909,Li4Mn2P4H3O16,LMO-family,84,Research Candidate,0,0,1,0.5609,-2.405386271,5,0,1,1,0,0,0,0.0,0.075068,0.200797,0.75,0.0,1.0,1.0,0.0,0.0,0.0
mp-1222509,Li4WO6,Other lithium material,50,Caution,0,0,12,0.0,-1.989194012,3,0,0,0,0,0,0,0.048035,0.0,0.252266,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1174643,Li4MnCo2O7,LCO-family,43,Avoid / Benchmark,0,0,12,0.0,-1.750256238,4,0,0,1,0,0,0,0.048035,0.0,0.281814,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-1222443,Li4ZnCd3,Other lithium material,45,Caution,0,0,160,0.0,-0.250125484,3,0,0,0,0,0,0,0.694323,0.0,0.467328,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3251414,LiLaCdP2,Other lithium material,53,Caution,1,1,156,1.2996,-1.073126374,4,0,1,0,0,0,0,0.676856,0.173932,0.365552,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-777348,Li2Mn3F8,Other lithium material,50,Caution,0,0,15,2.8952,-2.941640088,3,0,0,1,0,0,0,0.061135,0.387478,0.134481,0.25,0.0,0.0,1.0,0.0,0.0,0.0
mp-3212862,LiMg2(Ni10P3)2,Other lithium material,59,Caution,1,1,225,0.0,-0.460736648,4,0,1,0,0,0,0,0.978166,0.0,0.441283,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-776078,LiFe2F5,Other lithium material,50,Caution,0,0,62,3.1995,-2.657361764,3,1,0,0,0,0,0,0.266376,0.428204,0.169637,0.25,1.0,0.0,0.0,0.0,0.0,0.0
mp-1175091,Li7Mn2(CoO4)3,LCO-family,43,Avoid / Benchmark,0,0,8,0.0,-1.840486647,4,0,0,1,0,0,0,0.030568,0.0,0.270656,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-26685,LiNi(PO3)4,Other lithium material,49,Caution,0,0,12,0.9289,-2.349781098,4,0,1,0,0,0,0,0.048035,0.124319,0.207674,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-3322803,Li15Pt4,Other lithium material,61,Caution,1,1,220,0.0,-0.39485018,2,0,0,0,0,0,0,0.956332,0.0,0.449431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-760209,LiVCr(P2O7)2,Other lithium material,57,Caution,0,0,1,1.2988,-2.642500124,5,0,1,0,0,0,0,0.0,0.173825,0.171474,0.75,0.0,1.0,0.0,0.0,0.0,0.0
mp-30959,LiHS,Li-S or sulfide-family,72,Research Candidate,0,0,135,3.8401,-0.93436616,3,0,0,0,0,0,1,0.585153,0.513939,0.382711,0.25,0.0,0.0,0.0,0.0,0.0,1.0
mp-861915,LiDy2Ir,Other lithium material,61,Caution,1,1,225,0.0,-0.573672422,3,0,0,0,0,0,0,0.978166,0.0,0.427317,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-569115,Li2ZnGe,Other lithium material,61,Caution,1,1,164,0.0,-0.339618137,3,0,0,0,0,0,0,0.71179,0.0,0.456261,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1177735,Li3Fe2(P2O7)2,LFP-family,96,Recommend,0,0,1,0.3941,-2.5055943,4,1,1,0,0,0,0,0.0,0.052744,0.188405,0.5,1.0,1.0,0.0,0.0,0.0,0.0
mp-3248043,LiTbInAu,Other lithium material,61,Caution,1,1,216,0.1841,-0.742715092,4,0,0,0,0,0,0,0.938865,0.024639,0.406412,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1018009,Li2MgSi,Other lithium material,57,Caution,0,0,216,0.1433,-0.210014079,3,0,0,0,0,1,0,0.938865,0.019179,0.472289,0.25,0.0,0.0,0.0,0.0,1.0,0.0
mp-1100664,Li9Mn2Co5O16,LCO-family,43,Avoid / Benchmark,0,0,8,0.0,-1.79656346,4,0,0,1,0,0,0,0.030568,0.0,0.276087,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-757973,LiP4WO12,Other lithium material,63,Caution,1,1,60,4.1198,-2.539725121,4,0,1,0,0,0,0,0.257642,0.551372,0.184184,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-3203403,Cs2LiTaO4,Other lithium material,61,Caution,1,1,36,4.8346,-2.522947636,4,0,0,0,0,0,0,0.152838,0.647038,0.186259,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-849659,Li5Mn4(P2O7)4,LMO-family,82,Research Candidate,0,0,1,0.0627,-2.538174012,4,0,1,1,0,0,0,0.0,0.008391,0.184376,0.5,0.0,1.0,1.0,0.0,0.0,0.0
mp-30759,LiMg2Tl,Other lithium material,53,Caution,0,0,225,0.0,-0.086211087,3,0,0,0,0,0,0,0.978166,0.0,0.487599,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1175411,Li9Mn2Co5O16,LCO-family,44,Avoid / Benchmark,0,0,2,0.0,-1.815527681,4,0,0,1,0,0,0,0.004367,0.0,0.273742,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-776429,LiV4O5F7,Other lithium material,47,Caution,0,0,1,0.6493,-2.788937434,4,0,0,0,0,0,0,0.0,0.086899,0.153365,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-768836,Li3Mn2P2(CO7)2,LMO-family,86,Research Candidate,0,0,1,0.2886,-2.260936453,5,0,1,1,1,0,0,0.0,0.038625,0.218661,0.75,0.0,1.0,1.0,1.0,0.0,0.0
mp-778817,Li4Mn3Nb3(TeO8)2,LMO-family,80,Research Candidate,0,0,8,0.4561,-2.335435651,5,0,0,1,0,0,0,0.030568,0.061042,0.209448,0.75,0.0,0.0,1.0,0.0,0.0,0.0
mp-1222589,LiMgH14Cl3O7,Other lithium material,55,Caution,0,0,1,5.3806,-1.470652703,5,0,0,0,0,0,0,0.0,0.720111,0.316391,0.75,0.0,0.0,0.0,0.0,0.0,0.0
mp-1177448,Li4Cr(TeO4)3,Other lithium material,53,Caution,0,0,3,0.0,-1.889486811,4,0,0,0,0,0,0,0.008734,0.0,0.264596,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1207274,LiGaIr,Other lithium material,61,Caution,1,1,194,0.0,-0.481180654,3,0,0,0,0,0,0,0.842795,0.0,0.438755,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-757992,Li3P2WO8,Other lithium material,53,Caution,0,0,14,4.2206,-2.538492822,4,0,1,0,0,0,0,0.056769,0.564863,0.184337,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-782720,LiTiV3O8,LTO-family,74,Research Candidate,0,0,2,0.9467,-2.635220454,4,0,0,0,0,0,0,0.004367,0.126701,0.172375,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-757127,LiSi3BiO8,Silicon-family,77,Research Candidate,0,0,1,3.131,-2.79188474,4,0,0,0,0,1,0,0.0,0.419037,0.153001,0.5,0.0,0.0,0.0,0.0,1.0,0.0
mp-1111848,Cs2LiCeBr6,Other lithium material,61,Caution,1,1,225,0.2909,-2.13261185,4,0,0,0,0,0,0,0.978166,0.038933,0.23453,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3248037,LiYb(HgPd2)2,Other lithium material,41,Caution,0,0,139,0.0,-0.588072573,4,0,0,0,0,0,0,0.60262,0.0,0.425536,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3249854,LiSm2Si4Pd,Other lithium material,63,Caution,1,1,38,0.0,-0.801567655,4,0,0,0,0,1,0,0.161572,0.0,0.399134,0.5,0.0,0.0,0.0,0.0,1.0,0.0
mp-1095425,LiEuSb,Other lithium material,61,Caution,1,1,62,0.0,-1.006656034,3,0,0,0,0,0,0,0.266376,0.0,0.373772,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-765352,Li3V3P8O29,Other lithium material,53,Caution,0,0,5,0.6006,-2.510678817,4,0,1,0,0,0,0,0.017467,0.080381,0.187776,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-531523,LiGa5O8,Other lithium material,55,Caution,0,0,53,2.6138,-2.307570696,3,0,0,0,0,0,0,0.227074,0.349817,0.212894,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3258396,Li9Al3Pd4,Other lithium material,61,Caution,1,1,215,0.0,-0.476522267,3,0,0,0,0,0,0,0.934498,0.0,0.439331,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3215948,LiMg2IO6,Other lithium material,61,Caution,1,1,58,3.4449,-1.843458698,4,0,0,0,0,0,0,0.248908,0.461047,0.270288,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1211056,LiMoN2,Other lithium material,61,Caution,1,1,160,0.0,-0.670786503,3,0,0,0,0,0,0,0.694323,0.0,0.415307,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1211187,Li5OsO6,Other lithium material,55,Caution,0,0,151,0.0,-2.046836045,3,0,0,0,0,0,0,0.655022,0.0,0.245137,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3202069,LiY2BRh5,Other lithium material,61,Caution,1,1,107,0.0,-0.739579283,4,0,0,0,0,0,0,0.462882,0.0,0.4068,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3251934,Li3Ac2LuGe3,Other lithium material,61,Caution,1,1,38,0.0157,-0.718979636,4,0,0,0,0,0,0,0.161572,0.002101,0.409347,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-774753,Li5GaO4,Other lithium material,53,Caution,0,0,61,3.8534,-2.182946323,3,0,0,0,0,0,0,0.262009,0.515719,0.228305,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3251830,LiHoNi3Rh,Other lithium material,57,Caution,1,1,160,0.0,-0.384511367,4,0,0,0,0,0,0,0.694323,0.0,0.450709,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3214803,Li12SbRuN8,Other lithium material,61,Caution,1,1,115,0.1019,-0.547324095,4,0,0,0,0,0,0,0.497817,0.013638,0.430575,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3230964,Li3Y3InBi2,Other lithium material,61,Caution,1,1,189,0.0,-0.714960343,4,0,0,0,0,0,0,0.820961,0.0,0.409844,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-761572,Li2TiCoO4,LCO-family,43,Avoid / Benchmark,0,0,119,0.1857,-2.496569244,4,0,0,0,0,0,0,0.515284,0.024853,0.189521,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3202473,LiHfAlIr,Other lithium material,61,Caution,1,1,216,0.0,-0.832145067,4,0,0,0,0,0,0,0.938865,0.0,0.395353,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-753864,Sr2Li2Nb4O13,Other lithium material,53,Caution,0,0,139,1.4248,-3.089025293,4,0,0,0,0,0,0,0.60262,0.190688,0.116255,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3241213,KLi(SnPt)2,Other lithium material,61,Caution,1,1,164,0.0,-0.584079225,4,0,0,0,0,0,0,0.71179,0.0,0.42603,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3203210,SrLi2(AgAs)2,Other lithium material,51,Caution,1,1,166,0.0,-0.741450215,4,0,0,0,0,0,0,0.720524,0.0,0.406568,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-504806,K2Li14Pb3O14,Other lithium material,51,Caution,1,1,71,2.0182,-1.907561503,4,0,0,0,0,0,0,0.305677,0.270105,0.262361,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3291569,LiLuSiO4,Silicon-family,87,Research Candidate,1,1,62,5.6844,-3.334712856,4,0,0,0,0,1,0,0.266376,0.76077,0.085872,0.5,0.0,0.0,0.0,0.0,1.0,0.0
mp-1307659,Li2Mn3GaO8,LMO-family,84,Research Candidate,0,0,13,0.5734,-2.115923367,4,0,0,1,0,0,0,0.052402,0.076741,0.236594,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-3239896,Li2CaCeSn2,Other lithium material,61,Caution,1,1,164,0.0,-0.645311611,4,0,0,0,0,0,0,0.71179,0.0,0.418457,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1263751,LiFeSi3O8,Silicon-family,82,Research Candidate,0,0,15,3.1168,-2.840777587,4,1,0,0,0,1,0,0.061135,0.417136,0.146954,0.5,1.0,0.0,0.0,0.0,1.0,0.0
mp-721236,Li10Sn(PS6)2,Li-S or sulfide-family,74,Research Candidate,0,0,1,2.5121,-1.191664555,4,0,1,0,0,0,1,0.0,0.336206,0.350892,0.5,0.0,1.0,0.0,0.0,0.0,1.0
mp-773891,LiCuPO4,Other lithium material,53,Caution,0,0,33,0.0,-2.18371585,4,0,1,0,0,0,0,0.139738,0.0,0.22821,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-1311406,Li4Mn3NbO8,LMO-family,80,Research Candidate,0,0,1,0.8105,-2.331934769,4,0,0,1,0,0,0,0.0,0.108473,0.209881,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-3240183,Sr2LiRhN2,Other lithium material,61,Caution,1,1,47,0.0,-0.650144041,4,0,0,0,0,0,0,0.200873,0.0,0.41786,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-761527,LiMnPO4,LMO-family,86,Research Candidate,0,0,9,3.5746,-2.617831852,4,0,1,1,0,0,0,0.034934,0.478406,0.174525,0.5,0.0,1.0,1.0,0.0,0.0,0.0
mp-14484,KNaLi2(SO4)2,Li-S or sulfide-family,78,Research Candidate,1,1,19,5.4134,-2.285478503,5,0,0,0,0,0,1,0.078603,0.724501,0.215626,0.75,0.0,0.0,0.0,0.0,0.0,1.0
mp-3210339,Li3Zr(Ta2N3)4,Other lithium material,61,Caution,1,1,149,0.0,-1.440319462,4,0,0,0,0,0,0,0.646288,0.0,0.320142,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1206187,Rb2LiRhCl6,Other lithium material,61,Caution,1,1,164,1.6499,-1.801040299,4,0,0,0,0,0,0,0.71179,0.220814,0.275534,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3214656,LiP6(Pd10Pb)2,Other lithium material,53,Caution,1,1,225,0.0,-0.51936372,4,0,1,0,0,0,0,0.978166,0.0,0.434033,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-1020592,Sr4Li2Si4N8O,Silicon-family,87,Research Candidate,1,1,128,2.7818,-1.494695849,5,0,0,0,0,1,0,0.554585,0.372302,0.313418,0.75,0.0,0.0,0.0,0.0,1.0,0.0
mp-569788,LiZnGe,Other lithium material,61,Caution,1,1,187,0.0,-0.249674112,3,0,0,0,0,0,0,0.812227,0.0,0.467384,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-768997,LiBi3O5,Other lithium material,51,Caution,0,0,62,2.1058,-1.649785751,3,0,0,0,0,0,0,0.266376,0.281829,0.294239,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-22439,Li2MoF6,Other lithium material,57,Caution,1,1,136,1.7655,-2.931861057,3,0,0,0,0,0,0,0.58952,0.236285,0.135691,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1175919,Li9Mn2Co5O16,LCO-family,44,Avoid / Benchmark,0,0,1,0.76,-1.818406136,4,0,0,1,0,0,0,0.0,0.101714,0.273386,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-756117,Li2TiTeO6,LTO-family,85,Research Candidate,1,1,34,2.4255,-2.418253728,4,0,0,0,0,0,0,0.144105,0.324616,0.199206,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1175102,Li7Mn2(CoO4)3,LCO-family,43,Avoid / Benchmark,0,0,8,0.0465,-1.860623317,4,0,0,1,0,0,0,0.030568,0.006223,0.268165,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-18988,Li2MnO3,LMO-family,90,Research Candidate,1,1,12,1.3684,-2.18011273,3,0,0,1,0,0,0,0.048035,0.183139,0.228656,0.25,0.0,0.0,1.0,0.0,0.0,0.0
mp-757138,Li2Sn(PO3)4,Other lithium material,53,Caution,0,0,14,4.0859,-2.492467221,4,0,1,0,0,0,0,0.056769,0.546835,0.190028,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-756221,K2LiFeO3,Other lithium material,56,Caution,0,0,67,2.0745,-1.746968267,4,1,0,0,0,0,0,0.28821,0.27764,0.282221,0.5,1.0,0.0,0.0,0.0,0.0,0.0
mp-1111835,Cs2LiSbBr6,Other lithium material,55,Caution,0,0,225,2.3396,-1.62935431,4,0,0,0,0,0,0,0.978166,0.31312,0.296765,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3266786,RbLi6SbO6,Other lithium material,61,Caution,1,1,166,4.1497,-2.054598992,4,0,0,0,0,0,0,0.720524,0.555374,0.244177,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-850103,Li4V5(FeO6)2,Other lithium material,54,Caution,0,0,4,1.3975,-2.265391206,4,1,0,0,0,0,0,0.0131,0.187034,0.21811,0.5,1.0,0.0,0.0,0.0,0.0,0.0
mp-540945,Na2Li3GaO4,Other lithium material,61,Caution,1,1,58,3.5213,-2.074097865,4,0,0,0,0,0,0,0.248908,0.471272,0.241766,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-767707,Li2Fe5Si5O16,Silicon-family,80,Research Candidate,0,0,1,2.3446,-2.534015128,4,1,0,0,0,1,0,0.0,0.313789,0.18489,0.5,1.0,0.0,0.0,0.0,1.0,0.0
mp-13474,LiErGe,Other lithium material,61,Caution,1,1,189,0.0,-0.710759247,3,0,0,0,0,0,0,0.820961,0.0,0.410364,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3265963,Li2La3Al7,Other lithium material,61,Caution,1,1,166,0.0,-0.459009973,3,0,0,0,0,0,0,0.720524,0.0,0.441496,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-765316,Li3Ni2(CO3)4,Carbon-family,81,Recommend,0,0,1,0.0,-1.783153149,4,0,0,0,1,0,0,0.0,0.0,0.277746,0.5,0.0,0.0,0.0,1.0,0.0,0.0
mp-1176315,Li9Mn2Co5O16,LCO-family,44,Avoid / Benchmark,0,0,3,0.7057,-1.813034425,4,0,0,1,0,0,0,0.008734,0.094447,0.274051,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-1174095,Li5Mn(CoO4)2,LCO-family,44,Avoid / Benchmark,0,0,6,0.0,-1.822244457,4,0,0,1,0,0,0,0.021834,0.0,0.272912,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-1105393,Li7(Eu2Bi3)2,Other lithium material,61,Caution,1,1,12,0.0,-0.711876516,3,0,0,0,0,0,0,0.048035,0.0,0.410226,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-28549,Li8SiO6,Silicon-family,87,Research Candidate,1,1,185,4.4509,-2.435039187,3,0,0,0,0,1,0,0.803493,0.595685,0.19713,0.25,0.0,0.0,0.0,0.0,1.0,0.0
mp-862316,LiBePt2,Other lithium material,51,Caution,1,1,225,0.0,-0.684067622,3,0,0,0,0,0,0,0.978166,0.0,0.413665,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-753522,Li4Mn(OF)2,LMO-family,75,Research Candidate,0,0,14,1.5468,-2.443405189,4,0,0,1,0,0,0,0.056769,0.207016,0.196096,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-860889,Li2MnSn(PO4)2,LMO-family,82,Research Candidate,0,0,11,3.0925,-2.494517269,5,0,1,1,0,0,0,0.043668,0.413884,0.189775,0.75,0.0,1.0,1.0,0.0,0.0,0.0
mp-3273108,LiAlCr2O8,Other lithium material,61,Caution,1,1,12,2.3836,-2.185335559,4,0,0,0,0,0,0,0.048035,0.319009,0.22801,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-757642,LiMnPO4,LMO-family,82,Research Candidate,0,0,14,2.9955,-2.57338491,4,0,1,1,0,0,0,0.056769,0.400902,0.180022,0.5,0.0,1.0,1.0,0.0,0.0,0.0
mp-3251892,Li2La4As3Ir,Other lithium material,51,Caution,1,1,164,0.0,-1.319238275,4,0,0,0,0,0,0,0.71179,0.0,0.335116,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-756800,Li3Cr(CuO2)4,Other lithium material,53,Caution,0,0,12,0.0,-1.530870866,4,0,0,0,0,0,0,0.048035,0.0,0.308944,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-27920,Li8CoO6,LCO-family,45,Avoid / Benchmark,0,0,185,1.074,-1.939283304,3,0,0,0,0,0,0,0.803493,0.143739,0.258438,0.25,0.0,0.0,0.0,0.0,0.0,0.0
